DROPOFF_LOCATION_CODE,PICKUP_DAY,PICKUP_HOUR,PICKUP_LOCATION_CODE,PICKUP_MINUTE,PICKUP_MONTH,PICKUP_YEAR,RATE_CODE,TOTAL_AMOUNT,TRIP_DISTANCE,VENDOR_ID
Loc_162,16,12,Loc_186,51,4,2019,GroupRide,27.96,1.74,VeriFone Inc.
Loc_234,30,1,Loc_161,34,6,2019,GroupRide,13.8,1.5,VeriFone Inc.
Loc_48,10,21,Loc_48,35,1,2019,GroupRide,7.56,0.5,VeriFone Inc.
Loc_141,8,21,Loc_237,32,4,2019,GroupRide,11.8,0.96,VeriFone Inc.
Loc_107,19,13,Loc_164,5,4,2019,GroupRide,8.3,0.6,VeriFone Inc.
Loc_95,15,21,Loc_138,18,3,2019,GroupRide,17.3,5.36,VeriFone Inc.
Loc_87,9,11,Loc_231,41,3,2019,GroupRide,13.56,1.23,VeriFone Inc.
Loc_114,23,17,Loc_143,11,3,2019,GroupRide,29.6,4.5,"Creative Mobile Technologies, LLC"
Loc_238,29,22,Loc_143,28,3,2019,GroupRide,10.8,1.33,VeriFone Inc.
Loc_234,4,15,Loc_231,35,3,2019,GroupRide,11.8,1.64,VeriFone Inc.
Loc_114,28,20,Loc_90,47,6,2019,GroupRide,17.02,1.6,VeriFone Inc.
Loc_79,3,16,Loc_148,28,1,2019,GroupRide,7.3,0.9,"Creative Mobile Technologies, LLC"
Loc_234,23,21,Loc_209,11,4,2019,GroupRide,16.3,2.9,"Creative Mobile Technologies, LLC"
Loc_238,27,14,Loc_238,42,2,2019,GroupRide,9.8,0.9,"Creative Mobile Technologies, LLC"
Loc_161,21,8,Loc_161,21,6,2019,GroupRide,9.8,0.61,VeriFone Inc.
Loc_236,4,7,Loc_263,44,5,2019,GroupRide,11.27,1.09,VeriFone Inc.
Loc_48,8,1,Loc_148,20,6,2019,GroupRide,23.16,3.95,VeriFone Inc.
Loc_263,7,19,Loc_43,20,5,2019,GroupRide,12.8,2.04,VeriFone Inc.
Loc_237,15,14,Loc_100,29,2,2019,GroupRide,15.3,1.97,VeriFone Inc.
Loc_151,3,10,Loc_166,55,5,2019,GroupRide,6.62,0.55,VeriFone Inc.
Loc_239,20,10,Loc_161,22,2,2019,GroupRide,13.8,2.2,"Creative Mobile Technologies, LLC"
Loc_144,15,9,Loc_158,37,3,2019,GroupRide,14.76,1.38,VeriFone Inc.
Loc_141,18,21,Loc_238,15,6,2019,GroupRide,15.8,2.63,VeriFone Inc.
Loc_142,14,20,Loc_238,0,6,2019,GroupRide,11.16,1.14,VeriFone Inc.
Loc_230,14,17,Loc_90,57,5,2019,GroupRide,15.35,1.1,"Creative Mobile Technologies, LLC"
Loc_49,4,7,Loc_195,14,1,2019,GroupRide,18.3,3.9,"Creative Mobile Technologies, LLC"
Loc_229,26,19,Loc_230,58,3,2019,GroupRide,12.25,1.1,"Creative Mobile Technologies, LLC"
Loc_158,18,21,Loc_162,14,5,2019,GroupRide,21.62,2.74,VeriFone Inc.
Loc_236,22,10,Loc_236,26,4,2019,GroupRide,7.3,0.4,"Creative Mobile Technologies, LLC"
Loc_237,25,9,Loc_236,50,5,2019,GroupRide,9.95,0.7,"Creative Mobile Technologies, LLC"
Loc_162,28,7,Loc_142,15,1,2019,GroupRide,13.8,1.98,VeriFone Inc.
Loc_43,3,10,Loc_48,2,3,2019,GroupRide,18.5,2.81,VeriFone Inc.
Loc_4,13,23,Loc_186,13,3,2019,GroupRide,14.8,2.35,VeriFone Inc.
Loc_13,16,6,Loc_162,59,4,2019,GroupRide,20.3,4.09,VeriFone Inc.
Loc_33,4,10,Loc_137,21,2,2019,GroupRide,23.8,6.02,VeriFone Inc.
Loc_90,8,16,Loc_164,39,1,2019,GroupRide,7.56,0.5,"Creative Mobile Technologies, LLC"
Loc_256,5,11,Loc_75,31,6,2019,GroupRide,34.8,8.4,"Creative Mobile Technologies, LLC"
Loc_141,23,16,Loc_229,47,2,2019,GroupRide,10.8,1.48,VeriFone Inc.
Loc_138,8,15,Loc_140,3,2,2019,GroupRide,43.56,9.61,VeriFone Inc.
Loc_158,18,17,Loc_13,58,3,2019,GroupRide,13.8,2.41,VeriFone Inc.
Loc_151,12,22,Loc_161,53,2,2019,GroupRide,15.8,3.13,VeriFone Inc.
Loc_247,6,16,Loc_48,55,3,2019,GroupRide,40.8,8.4,"Creative Mobile Technologies, LLC"
Loc_246,25,12,Loc_50,3,5,2019,GroupRide,8.8,1.13,VeriFone Inc.
Loc_236,23,16,Loc_237,37,3,2019,GroupRide,10.3,1.2,"Creative Mobile Technologies, LLC"
Loc_90,20,19,Loc_132,11,6,2019,GroupRide,65.92,18.16,VeriFone Inc.
Loc_237,3,17,Loc_163,27,6,2019,GroupRide,11.8,1.14,VeriFone Inc.
Loc_48,11,12,Loc_246,5,5,2019,GroupRide,11.15,1.0,"Creative Mobile Technologies, LLC"
Loc_79,31,19,Loc_79,13,1,2019,GroupRide,8.75,0.7,"Creative Mobile Technologies, LLC"
Loc_137,4,10,Loc_113,26,4,2019,GroupRide,18.5,1.95,VeriFone Inc.
Loc_239,7,21,Loc_142,59,1,2019,GroupRide,6.96,0.69,VeriFone Inc.
Loc_13,17,17,Loc_236,10,1,2019,GroupRide,34.27,7.98,VeriFone Inc.
Loc_141,30,15,Loc_263,6,4,2019,GroupRide,8.8,0.7,"Creative Mobile Technologies, LLC"
Loc_68,5,16,Loc_161,38,2,2019,GroupRide,15.96,1.3,VeriFone Inc.
Loc_179,18,0,Loc_114,1,5,2019,GroupRide,29.3,6.98,VeriFone Inc.
Loc_132,16,6,Loc_262,49,3,2019,GroupRide,71.06,18.23,VeriFone Inc.
Loc_249,14,15,Loc_211,40,4,2019,GroupRide,10.35,0.7,"Creative Mobile Technologies, LLC"
Loc_65,19,21,Loc_161,23,1,2019,GroupRide,34.8,9.41,VeriFone Inc.
Loc_126,13,14,Loc_262,10,2,2019,GroupRide,18.83,5.45,VeriFone Inc.
Loc_237,14,21,Loc_140,4,5,2019,GroupRide,11.76,0.82,VeriFone Inc.
Loc_142,28,4,Loc_246,30,4,2019,GroupRide,17.16,2.83,VeriFone Inc.
Loc_79,31,20,Loc_137,19,5,2019,GroupRide,15.35,2.5,"Creative Mobile Technologies, LLC"
Loc_263,8,8,Loc_141,29,3,2019,GroupRide,7.3,0.5,"Creative Mobile Technologies, LLC"
Loc_217,15,15,Loc_237,18,4,2019,GroupRide,35.3,7.1,"Creative Mobile Technologies, LLC"
Loc_236,16,20,Loc_162,7,4,2019,GroupRide,12.3,1.87,VeriFone Inc.
Loc_140,21,21,Loc_237,35,2,2019,GroupRide,15.36,1.29,VeriFone Inc.
Loc_237,2,12,Loc_236,18,2,2019,GroupRide,8.35,0.6,"Creative Mobile Technologies, LLC"
Loc_68,10,15,Loc_230,15,3,2019,GroupRide,14.8,1.7,"Creative Mobile Technologies, LLC"
Loc_74,30,22,Loc_68,58,6,2019,GroupRide,30.8,6.72,VeriFone Inc.
Loc_239,17,10,Loc_138,19,6,2019,GroupRide,73.7,8.73,VeriFone Inc.
Loc_48,19,14,Loc_186,8,4,2019,GroupRide,10.3,0.9,"Creative Mobile Technologies, LLC"
Loc_164,12,19,Loc_229,30,1,2019,GroupRide,14.15,1.9,"Creative Mobile Technologies, LLC"
Loc_237,11,11,Loc_143,8,4,2019,GroupRide,18.48,2.0,"Creative Mobile Technologies, LLC"
Loc_116,22,9,Loc_170,26,6,2019,GroupRide,34.19,6.79,VeriFone Inc.
Loc_234,24,21,Loc_170,54,3,2019,GroupRide,11.15,0.9,"Creative Mobile Technologies, LLC"
Loc_264,31,23,Loc_264,5,3,2019,GroupRide,66.0,17.21,VeriFone Inc.
Loc_238,28,23,Loc_132,23,5,2019,GroupRide,69.42,19.7,"Creative Mobile Technologies, LLC"
Loc_231,27,19,Loc_236,1,4,2019,GroupRide,37.3,9.5,"Creative Mobile Technologies, LLC"
Loc_170,27,18,Loc_100,46,3,2019,GroupRide,13.3,1.0,"Creative Mobile Technologies, LLC"
Loc_234,23,14,Loc_234,48,6,2019,GroupRide,8.3,0.88,VeriFone Inc.
Loc_239,9,20,Loc_41,50,1,2019,GroupRide,15.8,3.3,"Creative Mobile Technologies, LLC"
Loc_170,7,17,Loc_162,11,1,2019,GroupRide,9.3,0.8,"Creative Mobile Technologies, LLC"
Loc_162,6,10,Loc_163,30,2,2019,GroupRide,13.3,1.23,VeriFone Inc.
Loc_107,21,0,Loc_234,49,2,2019,GroupRide,7.3,0.4,VeriFone Inc.
Loc_161,18,17,Loc_186,25,5,2019,GroupRide,10.3,1.0,"Creative Mobile Technologies, LLC"
Loc_140,28,11,Loc_239,25,1,2019,GroupRide,14.15,2.2,"Creative Mobile Technologies, LLC"
Loc_142,17,17,Loc_230,21,2,2019,GroupRide,14.0,0.8,"Creative Mobile Technologies, LLC"
Loc_186,20,19,Loc_162,5,2,2019,GroupRide,16.3,1.5,"Creative Mobile Technologies, LLC"
Loc_68,25,18,Loc_230,5,2,2019,GroupRide,17.16,1.77,VeriFone Inc.
Loc_186,9,17,Loc_142,26,2,2019,GroupRide,13.3,1.6,"Creative Mobile Technologies, LLC"
Loc_65,19,7,Loc_151,37,3,2019,GroupRide,41.75,8.8,"Creative Mobile Technologies, LLC"
Loc_41,10,19,Loc_151,41,4,2019,GroupRide,11.38,1.27,VeriFone Inc.
Loc_241,11,22,Loc_142,29,3,2019,GroupRide,41.16,10.6,"Creative Mobile Technologies, LLC"
Loc_263,22,19,Loc_239,0,5,2019,GroupRide,11.8,1.09,VeriFone Inc.
Loc_160,13,16,Loc_141,14,3,2019,GroupRide,30.8,6.1,"Creative Mobile Technologies, LLC"
Loc_100,12,20,Loc_234,26,4,2019,GroupRide,14.15,1.1,"Creative Mobile Technologies, LLC"
Loc_144,28,19,Loc_100,34,5,2019,GroupRide,21.3,3.4,"Creative Mobile Technologies, LLC"
Loc_230,16,18,Loc_246,27,2,2019,GroupRide,17.75,1.2,"Creative Mobile Technologies, LLC"
Loc_237,22,8,Loc_236,18,1,2019,GroupRide,13.3,1.61,VeriFone Inc.
Loc_79,2,17,Loc_233,45,2,2019,GroupRide,12.3,1.54,VeriFone Inc.
Loc_151,14,23,Loc_238,21,2,2019,GroupRide,9.8,1.15,VeriFone Inc.
Loc_186,6,23,Loc_68,14,2,2019,GroupRide,12.74,1.26,VeriFone Inc.
Loc_236,9,23,Loc_48,24,2,2019,GroupRide,13.8,2.2,"Creative Mobile Technologies, LLC"
Loc_145,6,23,Loc_164,34,4,2019,GroupRide,27.47,2.8,"Creative Mobile Technologies, LLC"
Loc_264,17,4,Loc_264,39,1,2019,GroupRide,25.8,8.5,"Creative Mobile Technologies, LLC"
Loc_7,9,22,Loc_79,28,3,2019,GroupRide,39.3,10.15,VeriFone Inc.
Loc_231,20,7,Loc_211,24,2,2019,GroupRide,12.09,0.82,VeriFone Inc.
Loc_238,14,7,Loc_141,29,6,2019,GroupRide,18.5,2.4,"Creative Mobile Technologies, LLC"
Loc_213,14,16,Loc_185,5,3,2019,GroupRide,21.8,6.1,"Creative Mobile Technologies, LLC"
Loc_229,8,14,Loc_138,15,5,2019,GroupRide,48.62,8.1,"Creative Mobile Technologies, LLC"
Loc_262,27,20,Loc_238,40,1,2019,GroupRide,14.15,2.3,"Creative Mobile Technologies, LLC"
Loc_243,1,12,Loc_231,12,4,2019,GroupRide,43.8,12.63,VeriFone Inc.
Loc_162,16,14,Loc_141,23,4,2019,GroupRide,10.8,1.44,VeriFone Inc.
Loc_161,1,16,Loc_164,58,4,2019,GroupRide,15.96,1.06,VeriFone Inc.
Loc_137,12,20,Loc_116,53,4,2019,GroupRide,26.55,6.28,VeriFone Inc.
Loc_231,27,20,Loc_162,5,6,2019,GroupRide,21.8,3.5,"Creative Mobile Technologies, LLC"
Loc_231,31,14,Loc_261,5,5,2019,GroupRide,13.8,1.32,VeriFone Inc.
Loc_237,30,17,Loc_236,29,4,2019,GroupRide,11.75,0.7,"Creative Mobile Technologies, LLC"
Loc_230,13,12,Loc_236,13,4,2019,GroupRide,19.56,2.91,VeriFone Inc.
Loc_161,4,8,Loc_138,8,4,2019,GroupRide,58.02,10.0,"Creative Mobile Technologies, LLC"
Loc_75,8,7,Loc_74,34,3,2019,GroupRide,8.3,1.1,"Creative Mobile Technologies, LLC"
Loc_160,24,14,Loc_141,11,5,2019,GroupRide,36.3,7.9,"Creative Mobile Technologies, LLC"
Loc_238,10,1,Loc_261,11,3,2019,GroupRide,23.8,6.3,"Creative Mobile Technologies, LLC"
Loc_263,9,21,Loc_88,27,5,2019,GroupRide,35.49,7.71,VeriFone Inc.
Loc_231,20,11,Loc_79,44,5,2019,GroupRide,14.8,2.1,"Creative Mobile Technologies, LLC"
Loc_125,25,18,Loc_132,26,1,2019,GroupRide,68.75,19.2,"Creative Mobile Technologies, LLC"
Loc_219,3,1,Loc_132,26,1,2019,GroupRide,14.3,3.97,VeriFone Inc.
Loc_236,1,18,Loc_236,14,2,2019,GroupRide,7.3,0.43,VeriFone Inc.
Loc_239,17,15,Loc_166,48,5,2019,GroupRide,15.95,1.6,"Creative Mobile Technologies, LLC"
Loc_113,13,12,Loc_237,30,3,2019,GroupRide,26.16,3.56,VeriFone Inc.
Loc_161,26,8,Loc_161,13,2,2019,GroupRide,9.1,0.4,"Creative Mobile Technologies, LLC"
Loc_233,8,19,Loc_87,23,5,2019,GroupRide,24.2,5.52,VeriFone Inc.
Loc_162,13,8,Loc_237,7,5,2019,GroupRide,12.35,1.1,"Creative Mobile Technologies, LLC"
Loc_162,23,12,Loc_234,51,3,2019,GroupRide,15.35,1.6,"Creative Mobile Technologies, LLC"
Loc_232,22,23,Loc_114,49,5,2019,GroupRide,10.3,1.26,VeriFone Inc.
Loc_239,10,23,Loc_50,2,5,2019,GroupRide,11.3,1.7,"Creative Mobile Technologies, LLC"
Loc_230,24,6,Loc_48,5,6,2019,GroupRide,7.8,0.8,"Creative Mobile Technologies, LLC"
Loc_100,28,21,Loc_230,10,5,2019,GroupRide,11.62,0.7,VeriFone Inc.
Loc_25,3,1,Loc_79,26,2,2019,GroupRide,26.76,5.67,VeriFone Inc.
Loc_125,4,15,Loc_234,24,3,2019,GroupRide,17.29,2.31,VeriFone Inc.
Loc_143,16,17,Loc_142,58,2,2019,GroupRide,8.3,0.63,VeriFone Inc.
Loc_114,19,18,Loc_164,12,6,2019,GroupRide,16.56,1.67,VeriFone Inc.
Loc_83,1,9,Loc_95,14,4,2019,GroupRide,12.3,3.0,VeriFone Inc.
Loc_186,16,11,Loc_138,54,1,2019,GroupRide,62.58,13.12,VeriFone Inc.
Loc_151,29,15,Loc_238,50,1,2019,GroupRide,8.3,1.52,VeriFone Inc.
Loc_138,14,5,Loc_229,40,5,2019,GroupRide,30.8,9.26,VeriFone Inc.
Loc_186,25,15,Loc_186,7,6,2019,GroupRide,9.3,0.51,VeriFone Inc.
Loc_87,31,2,Loc_68,52,3,2019,GroupRide,19.32,3.71,VeriFone Inc.
Loc_262,18,21,Loc_186,57,4,2019,GroupRide,21.78,3.6,"Creative Mobile Technologies, LLC"
Loc_249,13,23,Loc_148,47,4,2019,GroupRide,19.55,2.6,"Creative Mobile Technologies, LLC"
Loc_249,13,8,Loc_68,9,2,2019,GroupRide,9.68,0.7,"Creative Mobile Technologies, LLC"
Loc_166,14,10,Loc_238,37,5,2019,GroupRide,8.8,1.06,VeriFone Inc.
Loc_238,21,8,Loc_142,6,3,2019,GroupRide,9.8,1.1,"Creative Mobile Technologies, LLC"
Loc_230,16,18,Loc_48,50,6,2019,GroupRide,10.8,0.8,"Creative Mobile Technologies, LLC"
Loc_141,25,23,Loc_79,33,3,2019,GroupRide,15.36,2.52,VeriFone Inc.
Loc_226,16,16,Loc_226,45,3,2019,GroupRide,5.8,0.8,VeriFone Inc.
Loc_137,9,20,Loc_161,55,1,2019,GroupRide,10.8,1.9,"Creative Mobile Technologies, LLC"
Loc_48,10,13,Loc_170,44,5,2019,GroupRide,15.3,1.8,"Creative Mobile Technologies, LLC"
Loc_68,6,22,Loc_246,23,2,2019,GroupRide,8.3,0.76,VeriFone Inc.
Loc_262,22,16,Loc_236,0,2,2019,GroupRide,9.8,0.9,VeriFone Inc.
Loc_161,21,7,Loc_237,30,2,2019,GroupRide,11.84,1.54,VeriFone Inc.
Loc_238,21,14,Loc_239,3,2,2019,GroupRide,8.8,0.9,"Creative Mobile Technologies, LLC"
Loc_164,2,21,Loc_234,14,2,2019,GroupRide,9.96,0.58,VeriFone Inc.
Loc_79,13,13,Loc_249,48,2,2019,GroupRide,12.42,1.05,VeriFone Inc.
Loc_229,11,22,Loc_164,9,2,2019,GroupRide,14.15,1.4,"Creative Mobile Technologies, LLC"
Loc_107,8,14,Loc_48,52,6,2019,GroupRide,19.3,2.8,"Creative Mobile Technologies, LLC"
Loc_237,9,9,Loc_236,55,3,2019,GroupRide,9.36,0.67,VeriFone Inc.
Loc_24,4,8,Loc_125,20,5,2019,GroupRide,29.16,6.4,VeriFone Inc.
Loc_244,13,22,Loc_138,17,2,2019,GroupRide,38.81,7.9,"Creative Mobile Technologies, LLC"
Loc_13,27,10,Loc_158,8,3,2019,GroupRide,17.15,2.3,"Creative Mobile Technologies, LLC"
Loc_143,24,20,Loc_143,45,1,2019,GroupRide,6.55,0.43,VeriFone Inc.
Loc_1,1,13,Loc_162,49,6,2019,GroupRide,90.4,18.34,VeriFone Inc.
Loc_113,24,19,Loc_13,1,4,2019,GroupRide,20.5,2.6,"Creative Mobile Technologies, LLC"
Loc_162,15,20,Loc_234,3,2,2019,GroupRide,14.16,1.29,VeriFone Inc.
Loc_90,7,8,Loc_61,55,3,2019,GroupRide,31.3,6.3,"Creative Mobile Technologies, LLC"
Loc_90,1,19,Loc_107,21,5,2019,GroupRide,13.3,0.83,VeriFone Inc.
Loc_262,14,21,Loc_161,55,5,2019,GroupRide,18.36,2.57,VeriFone Inc.
Loc_170,7,22,Loc_234,19,1,2019,GroupRide,8.16,1.07,VeriFone Inc.
Loc_249,11,21,Loc_161,48,4,2019,GroupRide,21.0,2.19,VeriFone Inc.
Loc_186,24,20,Loc_230,25,2,2019,GroupRide,11.3,1.0,"Creative Mobile Technologies, LLC"
Loc_239,25,14,Loc_143,46,1,2019,GroupRide,6.26,0.69,VeriFone Inc.
Loc_158,18,8,Loc_231,51,5,2019,GroupRide,11.8,1.9,"Creative Mobile Technologies, LLC"
Loc_231,21,19,Loc_162,0,6,2019,GroupRide,30.36,3.84,VeriFone Inc.
Loc_75,15,8,Loc_236,35,4,2019,GroupRide,8.76,0.48,VeriFone Inc.
Loc_239,30,16,Loc_142,50,5,2019,GroupRide,10.3,0.4,"Creative Mobile Technologies, LLC"
Loc_249,31,15,Loc_170,57,1,2019,GroupRide,18.96,1.95,VeriFone Inc.
Loc_158,19,18,Loc_237,45,6,2019,GroupRide,25.05,3.1,"Creative Mobile Technologies, LLC"
Loc_224,5,9,Loc_107,9,5,2019,GroupRide,7.8,0.8,"Creative Mobile Technologies, LLC"
Loc_237,6,17,Loc_161,18,5,2019,GroupRide,18.36,1.2,"Creative Mobile Technologies, LLC"
Loc_233,5,18,Loc_237,45,4,2019,GroupRide,17.16,1.91,VeriFone Inc.
Loc_141,8,12,Loc_162,48,6,2019,GroupRide,22.3,2.7,VeriFone Inc.
Loc_48,22,16,Loc_170,50,5,2019,GroupRide,14.8,1.21,VeriFone Inc.
Loc_265,23,21,Loc_132,40,2,2019,GroupRide,72.96,17.73,VeriFone Inc.
Loc_236,31,8,Loc_263,11,3,2019,GroupRide,10.3,1.0,"Creative Mobile Technologies, LLC"
Loc_137,5,14,Loc_162,3,6,2019,GroupRide,15.35,1.4,"Creative Mobile Technologies, LLC"
Loc_249,25,2,Loc_79,6,5,2019,GroupRide,14.15,1.3,"Creative Mobile Technologies, LLC"
Loc_246,20,20,Loc_234,54,2,2019,GroupRide,13.56,1.5,"Creative Mobile Technologies, LLC"
Loc_236,2,15,Loc_237,18,4,2019,GroupRide,11.16,0.75,VeriFone Inc.
Loc_75,17,14,Loc_42,47,1,2019,GroupRide,10.8,1.99,VeriFone Inc.
Loc_48,14,20,Loc_90,48,4,2019,GroupRide,15.3,2.79,VeriFone Inc.
Loc_170,16,10,Loc_114,21,2,2019,GroupRide,16.6,1.9,"Creative Mobile Technologies, LLC"
Loc_132,17,14,Loc_164,5,1,2019,GroupRide,73.16,17.0,"Creative Mobile Technologies, LLC"
Loc_97,29,20,Loc_138,33,4,2019,GroupRide,39.44,9.9,VeriFone Inc.
Loc_142,3,16,Loc_142,52,2,2019,GroupRide,8.3,0.66,VeriFone Inc.
Loc_142,20,23,Loc_142,21,4,2019,GroupRide,9.36,0.43,VeriFone Inc.
Loc_141,28,1,Loc_163,14,4,2019,GroupRide,9.3,1.08,VeriFone Inc.
Loc_142,10,13,Loc_186,42,5,2019,GroupRide,12.8,1.81,VeriFone Inc.
Loc_236,16,15,Loc_43,5,6,2019,GroupRide,10.3,1.1,VeriFone Inc.
Loc_161,5,15,Loc_142,53,6,2019,GroupRide,12.8,1.38,VeriFone Inc.
Loc_237,15,18,Loc_262,9,6,2019,GroupRide,12.96,1.42,VeriFone Inc.
Loc_161,24,10,Loc_50,47,4,2019,GroupRide,15.36,1.18,VeriFone Inc.
Loc_231,22,14,Loc_114,30,2,2019,GroupRide,10.8,1.3,"Creative Mobile Technologies, LLC"
Loc_264,24,18,Loc_264,44,1,2019,GroupRide,14.75,1.7,"Creative Mobile Technologies, LLC"
Loc_236,28,14,Loc_262,56,6,2019,GroupRide,9.3,0.76,VeriFone Inc.
Loc_113,12,8,Loc_186,38,3,2019,GroupRide,16.3,2.4,"Creative Mobile Technologies, LLC"
Loc_114,16,12,Loc_211,40,5,2019,GroupRide,10.55,0.5,"Creative Mobile Technologies, LLC"
Loc_140,9,15,Loc_234,39,6,2019,GroupRide,18.95,2.7,"Creative Mobile Technologies, LLC"
Loc_236,9,21,Loc_107,44,2,2019,GroupRide,24.96,3.9,"Creative Mobile Technologies, LLC"
Loc_186,9,18,Loc_230,31,3,2019,GroupRide,15.3,1.25,VeriFone Inc.
Loc_48,18,16,Loc_100,14,1,2019,GroupRide,11.0,1.2,"Creative Mobile Technologies, LLC"
Loc_74,9,20,Loc_141,44,5,2019,GroupRide,14.76,1.96,VeriFone Inc.
Loc_65,1,0,Loc_148,35,6,2019,GroupRide,21.8,2.8,VeriFone Inc.
Loc_140,19,10,Loc_79,34,3,2019,GroupRide,17.3,3.3,"Creative Mobile Technologies, LLC"
Loc_143,8,15,Loc_48,36,3,2019,GroupRide,11.76,1.2,VeriFone Inc.
Loc_166,27,20,Loc_143,40,3,2019,GroupRide,16.8,3.19,VeriFone Inc.
Loc_249,8,17,Loc_234,3,3,2019,GroupRide,17.38,1.58,VeriFone Inc.
Loc_88,15,8,Loc_13,14,2,2019,GroupRide,12.3,1.3,"Creative Mobile Technologies, LLC"
Loc_170,30,17,Loc_170,17,6,2019,GroupRide,73.27,0.13,VeriFone Inc.
Loc_48,28,19,Loc_164,58,3,2019,GroupRide,12.96,1.11,VeriFone Inc.
Loc_142,9,15,Loc_161,17,2,2019,GroupRide,18.35,2.2,"Creative Mobile Technologies, LLC"
Loc_263,5,1,Loc_100,8,6,2019,GroupRide,18.96,3.41,VeriFone Inc.
Loc_132,5,5,Loc_226,6,3,2019,GroupRide,35.3,12.58,VeriFone Inc.
Loc_137,10,17,Loc_186,52,4,2019,GroupRide,17.75,1.7,"Creative Mobile Technologies, LLC"
Loc_41,2,13,Loc_41,8,5,2019,GroupRide,5.3,0.37,VeriFone Inc.
Loc_236,7,9,Loc_237,33,3,2019,GroupRide,9.76,0.74,VeriFone Inc.
Loc_24,20,20,Loc_141,40,6,2019,GroupRide,17.8,3.4,"Creative Mobile Technologies, LLC"
Loc_132,25,11,Loc_262,37,4,2019,GroupRide,61.42,18.49,VeriFone Inc.
Loc_236,4,13,Loc_161,24,1,2019,GroupRide,14.69,2.52,VeriFone Inc.
Loc_142,28,13,Loc_125,20,1,2019,GroupRide,20.76,3.98,VeriFone Inc.
Loc_170,15,5,Loc_100,53,2,2019,GroupRide,9.8,0.99,VeriFone Inc.
Loc_170,27,21,Loc_237,1,3,2019,GroupRide,15.35,1.5,"Creative Mobile Technologies, LLC"
Loc_50,13,5,Loc_239,11,6,2019,GroupRide,14.0,1.5,"Creative Mobile Technologies, LLC"
Loc_48,23,14,Loc_148,54,4,2019,GroupRide,27.8,4.9,"Creative Mobile Technologies, LLC"
Loc_237,4,13,Loc_161,34,5,2019,GroupRide,11.76,1.27,VeriFone Inc.
Loc_49,4,16,Loc_132,19,5,2019,GroupRide,57.36,13.72,VeriFone Inc.
Loc_137,14,7,Loc_170,9,1,2019,GroupRide,10.0,0.73,VeriFone Inc.
Loc_236,8,23,Loc_231,48,2,2019,GroupRide,34.8,5.4,"Creative Mobile Technologies, LLC"
Loc_211,19,20,Loc_144,59,4,2019,GroupRide,8.8,0.67,VeriFone Inc.
Loc_161,19,12,Loc_231,54,6,2019,GroupRide,29.16,4.06,VeriFone Inc.
Loc_238,7,10,Loc_151,42,6,2019,GroupRide,14.04,0.98,VeriFone Inc.
Loc_186,20,22,Loc_164,40,5,2019,GroupRide,9.3,0.6,"Creative Mobile Technologies, LLC"
Loc_161,10,19,Loc_164,13,5,2019,GroupRide,14.76,1.16,VeriFone Inc.
Loc_125,2,0,Loc_161,20,1,2019,GroupRide,18.36,4.19,VeriFone Inc.
Loc_246,1,17,Loc_239,35,2,2019,GroupRide,12.3,2.02,VeriFone Inc.
Loc_50,1,15,Loc_143,8,2,2019,GroupRide,8.3,1.0,"Creative Mobile Technologies, LLC"
Loc_236,16,21,Loc_231,26,2,2019,GroupRide,37.56,7.58,VeriFone Inc.
Loc_142,31,14,Loc_238,56,1,2019,GroupRide,12.36,1.68,VeriFone Inc.
Loc_141,20,13,Loc_236,21,3,2019,GroupRide,11.75,1.0,"Creative Mobile Technologies, LLC"
Loc_263,12,8,Loc_43,6,1,2019,GroupRide,9.54,1.52,VeriFone Inc.
Loc_236,23,12,Loc_237,43,4,2019,GroupRide,11.8,1.35,VeriFone Inc.
Loc_244,6,13,Loc_107,1,6,2019,GroupRide,40.8,9.77,VeriFone Inc.
Loc_142,20,17,Loc_239,13,3,2019,GroupRide,11.62,0.9,VeriFone Inc.
Loc_141,16,23,Loc_137,23,5,2019,GroupRide,12.8,2.09,VeriFone Inc.
Loc_90,25,23,Loc_229,19,1,2019,GroupRide,13.3,2.55,VeriFone Inc.
Loc_164,5,19,Loc_161,43,3,2019,GroupRide,14.15,1.4,"Creative Mobile Technologies, LLC"
Loc_237,8,17,Loc_236,30,3,2019,GroupRide,10.23,0.7,VeriFone Inc.
Loc_50,7,22,Loc_48,46,6,2019,GroupRide,12.85,0.9,"Creative Mobile Technologies, LLC"
Loc_161,2,7,Loc_43,57,1,2019,GroupRide,11.16,1.33,VeriFone Inc.
Loc_237,26,21,Loc_239,30,1,2019,GroupRide,8.3,1.5,"Creative Mobile Technologies, LLC"
Loc_141,20,21,Loc_161,57,5,2019,GroupRide,15.36,1.7,VeriFone Inc.
Loc_234,23,14,Loc_90,56,4,2019,GroupRide,9.8,0.57,VeriFone Inc.
Loc_148,12,19,Loc_148,51,1,2019,GroupRide,10.56,0.73,VeriFone Inc.
Loc_262,7,15,Loc_262,30,6,2019,GroupRide,7.3,0.6,VeriFone Inc.
Loc_237,8,19,Loc_237,38,6,2019,GroupRide,9.36,0.55,VeriFone Inc.
Loc_79,23,23,Loc_48,54,5,2019,GroupRide,20.16,3.59,VeriFone Inc.
Loc_148,17,9,Loc_125,38,1,2019,GroupRide,9.95,0.7,"Creative Mobile Technologies, LLC"
